Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Friction intensity;Max speed intensity
197,0053;1390,904;0,400586;2,15402;0,4302895;0,08855751;40;40;1;1;0,03999107;0,9997768;0,9997768;-0,8046875;0,8316132;1,8;1;1;1;0,1;0,04
197,5054;1384,256;0,399666;2,140559;0,4235111;0,07976434;40;40;1;1;0,03998925;0,9997313;0,9997313;12,75987;0,8142769;1,8;1;1;1;0,1;0,04
198,0055;1377,775;0,3987651;2,127906;0,4164678;0,07461584;40;40;1;1;0,03998336;0,999584;0,999584;19,4903;0,8164461;1,8;1;1;1;0,1;0,04
198,5056;1371,723;0,39792;2,116528;0,4090115;0,05415554;40;40;1;1;0,03999633;0,9999083;0,9999083;-45,20577;0,8209416;1,8;1;1;1;0,1;0,04
199,0057;1365,479;0,3970443;2,104332;0,4016317;0,02617971;40;40;1;1;0,03999999;0,9999997;0,9999998;101,5915;0,8302664;1,8;1;1;1;0,1;0,04
199,5058;1359,362;0,3961833;2,09204;0,3947202;0,04795273;40;40;1;1;0,03999999;0,9999997;0,9999998;81,00627;0,8187348;1,8;1;1;1;0,1;0,04
200,0059;1352,966;0,3952785;2,07884;0,3877802;0,00429046;40;40;1;1;0,03997942;0,9994856;0,9994856;168,3498;0,8093009;1,8;1;1;1;0,1;0,04
200,506;1347,17;0,3944554;2,067388;0,3812481;0,02544882;40;40;1;1;0,03999547;0,9998866;0,9998868;-6,366845;0,8410082;1,8;1;1;1;0,1;0,04
201,0061;1341,851;0,3936968;2,05693;0,3751366;0,01106896;40;40;1;1;0,03999723;0,9999309;0,9999309;-84,2529;0,8544205;1,8;1;1;1;0,1;0,04
201,5062;1337,039;0,3930081;2,047314;0,3700894;0,01821991;40;40;1;1;0,03999999;0,9999998;0,9999997;-131,0214;0,8826615;1,7;1;1;1;0,1;0,04
202,0063;1333,348;0,3924783;2,039256;0,3661562;0,03153501;40;40;1;1;0,03999275;0,9998189;0,9998189;-174,5738;0,9084541;1,4;1;1;1;0,1;0,04
202,5064;1334,143;0,3925925;2,038398;0,3676054;0,0417114;40;40;1;1;0,03988609;0,9971524;0,9971524;174,0439;0,8607014;1,3;1;1;1;0,1;0,04
203,0065;1338,849;0,3932674;2,045665;0,3736262;0,01653413;40;40;1;1;0,03997492;0,9993731;0,9993731;56,34941;0,7829192;1,3;1;1;1;0,1;0,04
203,5067;1342,671;0,3938138;2,050743;0,3783903;0,04845343;40;40;1;1;0,03993687;0,9984217;0,9984217;94,90109;0,9204861;1,6;1;1;1;0,1;0,04
204,0068;1341,552;0,393654;2,047656;0,3766017;0,05910235;40;40;1;1;0,03991229;0,9978073;0,9978074;78,3821;0,9135907;1,6;1;1;1;0,1;0,04
204,5069;1338,041;0,3931517;2,039226;0,372004;0,1988568;40;40;1;1;0,03999999;0,9999997;0,9999998;7,338392;0,9058514;1,6;1;1;1;0,1;0,04
205,007;1335,516;0,3927898;2,033425;0,3698871;0,2150824;40;40;1;1;0,03999999;0,9999997;0,9999997;-49,24533;0,9303564;1,6;1;1;1;0,1;0,04
205,5071;1334;0,3925721;2,030626;0,3678061;0,1888953;40;40;1;1;0,03999999;0,9999997;0,9999997;-3,950702;0,9282395;1,6;1;1;1;0,1;0,04
206,0072;1332,367;0,3923374;2,028461;0,3660277;0,1936191;40;40;1;1;0,03999999;0,9999997;0,9999998;-36,02655;0,9260241;1,6;1;1;1;0,1;0,04
206,5073;1330,576;0,3920795;2,025197;0,3640899;0,02443082;40;40;1;1;0,03999101;0,9997754;0,9997755;76,8655;0,9422849;1,6;1;1;1;0,1;0,04
207,0074;1328,168;0,3917325;2,020464;0,3623465;0,07507285;40;40;1;1;0,03999999;0,9999998;0,9999998;-33,77901;0,9410566;1,6;1;1;1;0,1;0,04
207,5075;1326,195;0,3914474;2,016439;0,3614396;0,08775208;40;40;1;1;0,03999999;0,9999997;0,9999998;-168,7177;0,9389159;1,6;1;1;1;0,1;0,04
208,0076;1323,875;0,3911119;2,011131;0,3597224;0,07745937;40;40;1;1;0,03999999;0,9999998;0,9999997;128,3342;0,953425;1,6;1;1;1;0,1;0,04
208,5077;1321,698;0,390797;2,006222;0,3584789;0,06178969;40;40;1;1;0,03999422;0,9998556;0,9998556;11,84198;0,9544123;1,6;1;1;1;0,1;0,04
209,0078;1321,992;0,3908396;2,005655;0,3595092;0,09869823;40;40;1;1;0,03999999;0,9999997;0,9999997;151,5762;0,7072669;1;1;1;1;0,1;0,04
209,5079;1330,265;0,3920346;2,017994;0,3681463;0,0465442;40;40;1;1;0,03990481;0,9976203;0,9976203;174,5116;0,4927734;1;1;1;1;0,1;0,04
210,008;1336,761;0,3929682;2,027868;0,3748096;0,05266847;40;40;1;1;0,0399651;0,9991276;0,9991276;18,3764;0,9417542;1,5;1;1;1;0,1;0,04
210,5081;1336,864;0,3929831;2,027517;0,3753937;0,1880091;40;40;1;1;0,03999841;0,9999602;0,9999602;104,4149;0,9773033;1,5;1;1;1;0,1;0,04
211,0083;1335,096;0,3927293;2,023353;0,3741491;0,1397413;40;40;1;1;0,03999462;0,9998656;0,9998656;-81,19774;0,9724389;1,5;1;1;1;0,1;0,04
211,5084;1333,603;0,3925146;2,020075;0,373208;0,1986782;40;40;1;1;0,03999999;0,9999997;0,9999997;-66,45351;0,9713643;1,5;1;1;1;0,1;0,04
212,0085;1332,663;0,3923798;2,018708;0,3721291;0,1766889;40;40;1;1;0,03999916;0,999979;0,999979;-17,27024;0,9756327;1,5;1;1;1;0,1;0,04
212,5086;1331,885;0,3922678;2,017222;0,3715194;0,04158061;40;40;1;1;0,03999068;0,9997671;0,9997672;106,9557;0,9738401;1,5;1;1;1;0,1;0,04
213,0087;1331,102;0,3921551;2,01628;0,3716078;0,1026882;40;40;1;1;0,03999714;0,9999285;0,9999284;173,3125;0,9725468;1,5;1;1;1;0,1;0,04
213,5088;1329,976;0,3919932;2,013997;0,3714881;0,1934279;40;40;1;1;0,03982913;0,9957284;0,9957284;-173,8086;0,9187311;1,5;1;1;2,3;0,1;0,04
214,0089;1328,205;0,3917378;2,009971;0,369699;0,04484567;40;40;1;1;0,03918857;0,9797143;0,9797143;-102,6068;0,817992;1,5;1;1;4;0,1;0,04
214,509;1327,495;0,391635;2,009057;0,3679853;0,220348;40;40;1;1;0,03898459;0,9746147;0,9746147;76,29037;0,8258923;1,5;1;1;4;0,1;0,04
215,0091;1326,124;0,3914373;2,005143;0,3674117;0,0511997;40;40;1;1;0,03937554;0,9843885;0,9843884;-42,18932;0,8619135;1,5;1;1;4;0,1;0,04
215,5092;1326,687;0,3915187;2,006604;0,3673594;0,1330972;40;40;1;1;0,03960903;0,9902257;0,9902255;19,17334;0,8528585;1,5;1;1;4;0,1;0,04
216,0093;1327,283;0,3916045;2,008216;0,369504;0,2561496;40;40;1;1;0,03912015;0,9780039;0,9780039;9,20232;0,8237678;1,5;1;1;4;0,1;0,04
216,5094;1328,018;0,3917108;2,009687;0,3705607;0,06406742;40;40;1;1;0,03955403;0,9888508;0,988851;25,33607;0,8214968;1,5;1;1;4;0,1;0,04
217,0095;1328,906;0,3918388;2,011742;0,3713185;0,1343677;40;40;1;1;0,03949851;0,9874628;0,9874627;146,4957;0,8535376;1,5;1;1;3,7;0,1;0,04
217,5096;1328,736;0,3918144;2,011977;0,3722866;0,1626169;40;40;1;1;0,03956028;0,9890071;0,9890073;31,38568;0,8886566;1,5;1;1;2,9;0,1;0,04
218,0098;1327,345;0,3916134;2,008207;0,3719996;0,03981033;40;40;1;1;0,03997123;0,9992808;0,9992808;16,79178;0,9392295;1,5;1;1;1;0,1;0,04
218,5099;1325,924;0,3914082;2,004896;0,3716353;0,1579769;40;40;1;1;0,03999999;0,9999998;0,9999997;4,596319;0,9842421;1,5;1;1;0,5;0,1;0,04
219,01;1324,557;0,3912109;2,001972;0,3711025;0,1470235;40;40;1;1;0,03999949;0,9999871;0,9999871;-49,14027;0,9770474;1,5;1;1;0,7;0,1;0,04
219,5101;1323,854;0,3911092;2,000761;0,3709656;0,03378493;40;40;1;1;0,03999262;0,9998155;0,9998156;3,264195;0,9551346;1,5;1;1;1,5;0,1;0,04
220,0102;1323,372;0,3910395;2,000072;0,3709311;0,1240485;40;40;1;1;0,03999999;0,9999997;0,9999997;-145,7778;0,9502411;1,5;1;1;1,5;0,1;0,04
220,5103;1322,386;0,3908966;1,998306;0,370721;0,3938634;40;40;1;1;0,03998586;0,9996465;0,9996465;-133,7625;0,9351587;1,5;1;1;1,5;0,1;0,04
221,0104;1321,966;0,3908357;1,998482;0,3699511;0,1113024;40;40;1;1;0,0399361;0,9984024;0,9984024;-149,6463;0,946031;1,5;1;1;1,5;0,1;0,04
221,5105;1321,983;0,3908382;1,999079;0,3708045;0,09620686;40;40;1;1;0,03998203;0,9995507;0,9995507;22,97919;0,9478879;1,5;1;1;1,5;0,1;0,04
222,0106;1320,536;0,3906282;1,995355;0,3695946;0,2070027;40;40;1;1;0,0399919;0,9997975;0,9997975;4,676179;0,954872;1,5;1;1;1,5;0,1;0,04
222,5107;1319,616;0,3904949;1,993922;0,3688525;0,1643772;40;40;1;1;0,03997297;0,9993243;0,9993243;18,99365;0,9528615;1,5;1;1;1,5;0,1;0,04
223,0108;1318,444;0,3903246;1,991903;0,3681045;0,2668953;40;40;1;1;0,03995941;0,9989854;0,9989854;-15,39176;0,9540645;1,5;1;1;1,5;0,1;0,04
223,5109;1316,697;0,3900708;1,987818;0,3673427;0,2784625;40;40;1;1;0,03997391;0,9993477;0,9993477;39,69242;0,964245;1,5;1;1;1;0,1;0,04
224,011;1315,685;0,3899233;1,98521;0,3671894;0,1450166;40;40;1;1;0,03999272;0,999818;0,999818;17,64649;0,9747785;1,5;1;1;1;0,1;0,04
224,5111;1315,115;0,3898405;1,983994;0,3670319;0,1611939;40;40;1;1;0,03999999;0,9999998;0,9999997;22,44423;0,9763913;1,5;1;1;1;0,1;0,04
225,0112;1314,44;0,3897423;1,982605;0,3667887;0,2393698;40;40;1;1;0,03999999;0,9999997;0,9999998;-11,96643;0,9787432;1,5;1;1;1;0,1;0,04
225,5114;1313,485;0,3896028;1,980327;0,3668135;0,2615781;40;40;1;1;0,03999999;0,9999998;0,9999997;71,77085;0,9741219;1,5;1;1;1;0,1;0,04
226,0115;1312,848;0,3895101;1,978597;0,366684;0,2318177;40;40;1;1;0,03999999;0,9999998;0,9999998;-139,7365;0,962993;1,5;1;1;1;0,1;0,04
226,5116;1312,195;0,3894149;1,977344;0,365901;0,1778855;40;40;1;1;0,03999999;0,9999998;0,9999997;-51,27631;0,980234;1,5;1;1;1;0,1;0,04
227,0117;1312,233;0,3894202;1,97785;0,3656995;0,1752217;40;40;1;1;0,0399956;0,9998899;0,99989;46,79123;0,9752983;1,5;1;1;1;0,1;0,04
227,5118;1311,864;0,3893668;1,976634;0,3655277;0,222673;40;40;1;1;0,0399893;0,9997325;0,9997325;-50,16147;0,969998;1,5;1;1;1;0,1;0,04
228,0119;1311,674;0,3893388;1,975908;0,3648147;0,3640136;40;40;1;1;0,03999999;0,9999997;0,9999997;-63,08979;0,9750029;1,5;1;1;1;0,1;0,04
228,512;1310,992;0,3892391;1,973621;0,3640809;0,363172;40;40;1;1;0,03999999;0,9999997;0,9999997;-43,64116;0,9712418;1,5;1,5;1;1;0,1;0,04
229,0121;1311,274;0,3892803;1,974604;0,3645292;0,2933773;40;40;1;1;0,03998981;0,9997452;0,9997452;162,4989;0,9800517;1,5;1,6;1;1;0,1;0,04
229,5122;1311;0,3892404;1,973539;0,3639893;0,1171924;40;40;1;1;0,03999999;0,9999997;0,9999997;37,44045;0,9742485;1,5;1,6;1;1;0,1;0,04
230,0123;1310,56;0,3891763;1,972884;0,3637102;0,1287359;40;40;1;1;0,03999687;0,9999217;0,9999216;20,1891;0,9777899;1,5;1,6;1;1;0,1;0,04
230,5124;1314,555;0,3897591;1,980124;0,3679429;0,02135535;40;40;1;1;0,03998297;0,9995743;0,9995743;-165,5274;0,6707343;1;1,6;1;1;0,1;0,04
231,0125;1323,485;0,3910558;1,99452;0,3767797;0,03204628;40;40;1;1;0,03988642;0,9971606;0,9971606;-122,8378;0,5132834;1;1,6;1;1;0,1;0,04
231,5126;1332,635;0,3923758;2,009661;0,3856358;0,01119791;40;40;1;1;0,03990692;0,9976729;0,9976729;-161,7869;0,5315553;1;1,6;1;1;0,1;0,04
232,0127;1341,985;0,3937159;2,025921;0,3944977;0,0130308;40;40;1;1;0,03971373;0,9928433;0,9928433;-130,1562;0,5619212;1;1,6;1;1;0,1;0,04
232,5128;1351,444;0,3950627;2,043197;0,4034221;0,009896674;40;40;1;1;0,03987719;0,9969299;0,9969299;-10,46643;0,5573851;1;1,6;1;1;0,1;0,04
233,013;1360,885;0,396398;2,060781;0,4126356;0,02379586;40;40;1;1;0,03990523;0,9976307;0,9976307;-147,8516;0,5722408;1;1,6;1;1;0,1;0,04
233,5131;1370,019;0,3976815;2,077837;0,4219676;0,01321378;40;40;1;1;0,03999999;0,9999997;0,9999997;142,817;0,5599349;1;1,6;1;1;0,1;0,04
234,0132;1379,36;0,3989857;2,09593;0,4313306;0,02336141;40;40;1;1;0,03992199;0,9980497;0,9980496;164,6005;0,5878779;1;1,6;1;1;0,1;0,04
234,5133;1388,298;0,4002258;2,113301;0,4407277;0,02146446;40;40;1;1;0,03980137;0,9950342;0,9950342;-132,192;0,5943384;1;1,6;1;1;0,1;0,04
235,0134;1397,12;0,4014422;2,130677;0,4503894;0,0462456;40;40;1;1;0,03971638;0,9929096;0,9929095;158,6151;0,6015944;1;1,6;1;1;0,1;0,04
235,5135;1406,22;0,4026889;2,149471;0,4601323;0,06386065;40;40;1;1;0,0398243;0,9956074;0,9956075;-161,9355;0,6008433;1;1,6;1;1;0,1;0,04
236,0136;1415,458;0,403947;2,168847;0,4697774;0,05514016;40;40;1;1;0,03995649;0,9989122;0,9989122;136,2611;0,594992;1;1,6;1;1;0,1;0,04
236,5137;1424,45;0,405164;2,187936;0,4794945;0,04057376;40;40;1;1;0,03993286;0,9983215;0,9983215;-159,5183;0,6025144;1;1,6;1;1;0,1;0,04
237,0138;1433,594;0,4063938;2,207893;0,489363;0,01248161;40;40;1;1;0,03994178;0,9985445;0,9985443;135,4016;0,6142894;1;1,6;1;1;0,1;0,04
237,5139;1442,871;0,407634;2,228705;0,4993776;0,0113321;40;40;1;1;0,03991314;0,9978286;0,9978285;175,803;0,6129084;1;1,6;1;1;0,1;0,04
238,014;1452,442;0,408905;2,250957;0,5092545;0,02543693;40;40;1;1;0,0399725;0,9993124;0,9993123;27,33006;0,6304066;1;1,6;1;1;0,1;0,04
238,5141;1461,521;0,4101032;2,271784;0,5194062;0,03885727;40;40;1;1;0,0397266;0,993165;0,993165;76,71588;0,6448692;1;1,6;1;1;0,1;0,04
239,0142;1470,089;0,4112276;2,291621;0,5292847;0,05049903;40;40;1;1;0,03992581;0,9981452;0,9981452;148,3483;0,6436882;1;1,6;1;1;0,1;0,04
239,5143;1478,99;0,4123887;2,312748;0,5393338;0,05799378;40;40;1;1;0,03993038;0,9982594;0,9982594;161,9869;0,6373402;1;1,6;1;1;0,1;0,04
240,0145;1488,401;0,4136088;2,335894;0,5497059;0,06363902;40;40;1;1;0,03987655;0,9969137;0,9969136;131,2274;0,6611685;1;1,6;1;1;0,1;0,04
240,5146;1497,111;0,4147313;2,357121;0,5600864;0,04904692;40;40;1;1;0,03985087;0,9962717;0,9962716;22,59022;0,6701988;1;1,6;1;1;0,1;0,04
241,0147;1505,56;0,4158145;2,377874;0,5705072;0,01241275;40;40;1;1;0,03914902;0,9787256;0,9787256;-141,6236;0,6512648;1;1,6;1;2,8;0,1;0,04
241,5148;1513,835;0,4168691;2,399621;0,5801329;0,150612;40;40;1;1;0,03926058;0,9815146;0,9815146;-161,7445;0,6773912;1;1,6;1;2,8;0,1;0,04
242,0149;1522,14;0,4179215;2,422024;0,590073;0,1324255;40;40;1;1;0,03896268;0,9740672;0,9740672;86,36839;0,6608478;1;1,6;1;2,8;0,1;0,04
242,515;1529,021;0,4187895;2,439838;0,5999209;0,08643759;40;40;1;1;0,03950293;0,9875733;0,9875734;59,17377;0,6948193;1;1,6;1;2,8;0,1;0,04
243,0151;1535,846;0,4196465;2,456796;0,6096054;0,1452807;40;40;1;1;0,03894392;0,973598;0,973598;96,19495;0,6582897;1;1,6;1;2,8;0,1;0,04
243,5152;1543,796;0,4206401;2,478028;0,6183965;0,06825069;40;40;1;1;0,03912861;0,9782152;0,9782152;2,708753;0,6184714;1;1,6;1;3,3;0,1;0,04
244,0153;1551,789;0,4216341;2,499402;0,6275118;0,07794471;40;40;1;1;0,03894234;0,9735586;0,9735587;-17,60146;0,6487405;1;1,6;1;3,3;0,1;0,04
244,5154;1558,422;0,422455;2,517199;0,6379778;0,04943156;40;40;1;1;0,03946558;0,9866396;0,9866396;-108,8509;0,6744238;1;1,6;1;3,3;0,1;0,04
245,0155;1565,094;0,4232771;2,534939;0,6479875;0,1526544;40;40;1;1;0,03822858;0,9557145;0,9557146;4,167045;0,6851251;1;1,6;1;3,6;0,1;0,04
245,5156;1571,896;0,4241115;2,552832;0,6550835;0,109478;40;40;1;1;0,03897509;0,9743773;0,9743773;120,9618;0,6592715;1;1,6;1;3,6;0,1;0,04
246,0157;1578,806;0,4249557;2,571357;0,6651461;0,111561;40;40;1;1;0,03828036;0,957009;0,957009;166,6015;0,6519091;1;1,6;1;3,6;0,1;0,04
246,5158;1585,507;0,4257708;2,590533;0,6730478;0,1120131;40;40;1;1;0,03902342;0,9755856;0,9755855;25,20502;0,6667602;1;1,6;1;3,6;0,1;0,04
247,0159;1592,691;0,4266409;2,610595;0,6826282;0,08690508;40;40;1;1;0,03910872;0,9777181;0,9777181;25,27561;0,6728002;1;1,6;1;3,6;0,1;0,04
247,5161;1599,78;0,4274956;2,631075;0,690585;0,1668725;40;40;1;1;0,03855949;0,9639874;0,9639874;-1,788202;0,7129183;1;1,8;1;3,6;0,1;0,04
248,0162;1608,654;0,4285599;2,6582;0,699438;0,1780081;40;40;1;1;0,03773991;0,9434977;0,9434977;-0,3260078;0,6156164;1;2,1;1;3,6;0,1;0,04
248,5163;1616,561;0,4295033;2,682397;0,7041818;0,1374983;40;40;1;1;0,03907787;0,9769467;0,9769466;135,8107;0,5098059;1;2,1;1;3,6;0,1;0,04
249,0164;1622,641;0,4302258;2,70008;0,7075408;0,2050764;40;40;1;1;0,0396326;0,9908151;0,9908151;90,38969;0,6004041;1;2,1;1;3,6;0,1;0,04
249,5165;1628,532;0,430923;2,716827;0,7122648;0,0280884;40;40;1;1;0,03807611;0,9519027;0,9519027;-128,3046;0,6578178;1;2,1;1;3,6;0,1;0,04
250,0166;1636,774;0,4318942;2,741368;0,7215879;0,04781801;40;40;1;1;0,03861371;0,9653429;0,965343;72,04379;0,6750104;1;2,1;1;3,6;0,1;0,04
250,5167;1644,765;0,4328308;2,764856;0,7295753;0,02455522;40;40;1;1;0,03900878;0,9752195;0,9752194;-51,81337;0,6283703;1;2,1;1;3,6;0,1;0,04
251,0168;1652,679;0,4337544;2,788214;0,7387035;0,023476;40;40;1;1;0,03795867;0,9489668;0,9489667;173,2026;0,7007933;1;2,1;1;3,6;0,1;0,04
251,5169;1659,739;0,4345745;2,808825;0,7469868;0,07187153;40;40;1;1;0,03861774;0,9654434;0,9654433;78,94784;0,6784343;1;2,1;1;3,6;0,1;0,04
252,017;1669,138;0,4356602;2,837627;0,7564285;0,03553784;40;40;1;1;0,03837885;0,9594713;0,9594715;9,283388;0,6913331;1;2,1;1;3,6;0,1;0,04
252,5171;1678,404;0,436725;2,865588;0,7682405;0,04327827;40;40;1;1;0,03935451;0,9838628;0,9838628;119,3609;0,6427127;1;2,1;1;3,6;0,1;0,04
253,0172;1687,268;0,4377375;2,892959;0,7780404;0,1375585;40;40;1;1;0,03920095;0,9800239;0,9800239;-160,8357;0,6618117;1;2,1;1;3,6;0,1;0,04
253,5173;1696,618;0,4387999;2,922107;0,789332;0,06326372;40;40;1;1;0,03941075;0,9852688;0,9852691;67,62747;0,6538709;1;2,1;1;3,6;0,1;0,04
254,0174;1705,803;0,4398376;2,950825;0,8000621;0,05121401;40;40;1;1;0,03870204;0,9675511;0,9675512;110,7308;0,7064519;1;2,1;1;3,6;0,1;0,04
254,5175;1712,704;0,4406134;2,971674;0,8091142;0,1497349;40;40;1;1;0,03917684;0,9794211;0,9794208;170,8102;0,6884273;1;2,1;1;3,6;0,1;0,04
255,0177;1718,867;0,4413036;2,990404;0,817111;0,0546471;40;40;1;1;0,03871179;0,9677948;0,967795;-109,0838;0,716565;1;2,1;1;3,6;0,1;0,04
255,5178;1726,738;0,4421818;3,014399;0,8264074;0,1463206;40;40;1;1;0,03766065;0,9415163;0,9415164;-75,80416;0,7073119;1;2,1;1;3,6;0,1;0,04
256,0179;1732,53;0,4428248;3,032105;0,831567;0,1551928;40;40;1;1;0,03922169;0,9805422;0,9805424;37,93966;0,7293028;1;2,1;1;3,6;0,1;0,04
256,5176;1737,948;0,4434248;3,049919;0,8393568;0,185918;40;40;1;1;0,0391289;0,9782225;0,9782226;39,74319;0,7079649;1;2,1;1;3,6;0,1;0,04
257,0173;1745,971;0,4443093;3,075662;0,8476175;0,04256647;40;40;1;1;0,03855921;0,9639804;0,9639803;-171,1533;0,7311481;1;2,1;1;3,6;0,1;0,04
257,517;1752,354;0,4450101;3,095702;0,8551789;0,1689467;40;40;1;1;0,03903302;0,9758255;0,9758255;-165,627;0,730818;1;2,1;1;3,6;0,1;0,04
258,0168;1759,659;0,4458089;3,120082;0,8640094;0,09018903;40;40;1;1;0,03939957;0,9849892;0,9849893;81,40489;0,7197624;1;2,1;1;3,6;0,1;0,04
258,5165;1768,217;0,4467401;3,149166;0,8761246;0,1701195;40;40;1;1;0,03936066;0,9840165;0,9840165;-134,5019;0,7297955;1;2,1;1;3,6;0,1;0,04
259,0162;1776,669;0,4476556;3,178257;0,8865047;0,1584028;40;40;1;1;0,03893749;0,9734374;0,9734375;39,37421;0,7337381;1;2,1;1;3,6;0,1;0,04
259,5159;1785,371;0,4485933;3,207597;0,8958105;0,1267217;40;40;1;1;0,03844665;0,9611663;0,9611664;86,76997;0,7408271;1;2,1;1;3,6;0,1;0,04
260,0157;1792,709;0,4493804;3,231306;0,9025985;0,1137206;40;40;1;1;0,03863754;0,9659386;0,9659384;121,0525;0,7085205;1;2,1;1;4,7;0,1;0,04
260,5154;1799,787;0,4501359;3,254986;0,9116422;0,2270435;40;40;1;1;0,03894976;0,973744;0,973744;72,92937;0,663703;1;2,1;1;4,7;0,1;0,04
261,0151;1804,344;0,4506209;3,27058;0,9155453;0,2379231;40;40;1;1;0,0381472;0,95368;0,9536799;90,95258;0,6629893;1;2,1;1;5,8;0,1;0,04
261,5148;1805,782;0,4507736;3,275199;0,918709;0,05925457;40;40;1;1;0,03798357;0,9495894;0,9495894;-121,4018;0,7458267;1;2,1;1;5,8;0,1;0,04
262,0146;1807,635;0,4509703;3,280072;0,9221349;0,2511511;40;40;1;1;0,03739684;0,9349211;0,9349211;-152,1937;0,6689621;1;2,1;1;5,8;0,1;0,04
262,5143;1810,62;0,4512864;3,288342;0,9297246;0,1504558;40;40;1;1;0,03845287;0,9613217;0,9613216;-156,625;0,59605;1;2,1;1;7,4;0,1;0,04
263,014;1813,8;0,4516233;3,298988;0,93585;0,1633762;40;40;1;1;0,03562728;0,890682;0,8906819;-167,1003;0,6276954;1;2,1;1;7,4;0,1;0,04
263,5137;1814,498;0,4516966;3,299852;0,9402274;0,2371271;40;40;1;1;0,036039;0,900975;0,9009749;-13,20765;0,608977;1;2,1;1;7,4;0,1;0,04
264,0135;1816,992;0,4519604;3,308069;0,9462802;0,3467177;40;40;1;1;0,03571109;0,8927773;0,8927772;-29,86526;0,569115;1;2,1;1;9;0,1;0,04
264,5132;1820,409;0,4523205;3,320515;0,9496399;0,1844166;40;40;1;1;0,03595449;0,8988622;0,8988624;-32,6188;0,5329448;1;2,1;1;9;0,1;0,04
265,0129;1824,482;0,4527487;3,33391;0,9522929;0,1640241;40;40;1;1;0,03794328;0,9485819;0,9485821;164,2374;0,5093032;1;2,1;1;9;0,1;0,04
265,5126;1828,82;0,4532041;3,348444;0,9538609;0,1486934;40;40;1;1;0,0363182;0,9079551;0,9079552;173,9237;0,5483173;1;2,1;1;9;0,1;0,04
266,0124;1833,064;0,4536484;3,36344;0,955584;0,09500349;40;40;1;1;0,03584591;0,8961478;0,896148;-165,0674;0,618558;1;2,1;1;9;0,1;0,04
266,5121;1834,887;0,4538389;3,369669;0,9574533;0,1869141;40;40;1;1;0,03920178;0,9800447;0,9800445;-46,91022;0,3770101;1;2,6;1;9;0,1;0,04
267,0118;1835,1;0,4538611;3,370259;0,9583454;0,2273035;40;40;1;1;0,03892431;0,9731079;0,9731079;94,3412;0,3723456;1;2,9;1;9;0,1;0,04
267,5115;1834,925;0,453843;3,369741;0,96078;0,06521687;40;40;1;1;0,03904853;0,9762132;0,9762131;-110,6114;0,3962504;1;3,2;1;9;0,1;0,04
268,0113;1839,022;0,4542701;3,383774;0,9586509;0,198248;40;40;1;1;0,03642964;0,910741;0,9107409;-114,6282;0,4517492;1;3,6;1;9;0,1;0,04
268,511;1841,85;0,4545644;3,393257;0,9583633;0,07979248;40;40;1;1;0,03442213;0,8605533;0,8605534;20,54711;0,5759874;1;3,7;1;9;0,1;0,04
269,0107;1845,27;0,45492;3,404689;0,9606835;0,1923442;40;40;1;1;0,03725026;0,9312565;0,9312566;-145,2979;0,5073571;1;3,7;1;9;0,1;0,04
269,5104;1849,024;0,4553093;3,418623;0,9613488;0,06733048;40;40;1;1;0,03474293;0,8685732;0,8685732;-145,9104;0,5685357;1;4,1;1;9;0,1;0,04
270,0102;1851,554;0,4555713;3,427099;0,9591599;0,1476877;40;40;1;1;0,03626447;0,9066118;0,9066121;-68,80803;0,5012308;1;4,1;1;9;0,1;0,04
270,5099;1854,187;0,4558432;3,43522;0,961907;0,02324469;40;40;1;1;0,03641035;0,9102588;0,9102588;121,6707;0,4894718;1;4,1;1;9;0,1;0,04
271,0096;1856,907;0,456124;3,444669;0,9659062;0,1565008;40;40;1;1;0,03691182;0,9227955;0,9227954;-119,4989;0,5411021;1;4,1;1;9;0,1;0,04
271,5093;1860,919;0,4565373;3,460008;0,9680331;0,01672322;40;40;1;1;0,03520378;0,8800946;0,8800946;89,33031;0,5271644;1;4,1;1;9;0,1;0,04
272,0091;1863,758;0,4568288;3,470521;0,9659227;0,1588559;40;40;1;1;0,03877713;0,9694283;0,9694284;-20,37009;0,4775835;2;4,1;1;9;0,1;0,04
272,5088;1860,147;0,4564581;3,458957;0,9626052;0,0949382;40;40;1;1;0,03873192;0,9682981;0,9682981;-153,3108;0,5186208;2;4,1;1;9;0,1;0,04
273,0085;1854,06;0,4558299;3,439309;0,957032;0,01505743;40;40;1;1;0,03838174;0,9595436;0,9595437;36,68985;0,5587484;2;4,1;1;9;0,1;0,04
273,5082;1845,68;0,4549626;3,410991;0,9457057;0,02036029;40;40;1;1;0,03786168;0,9465419;0,9465418;-29,30095;0,5545179;2;4,1;1;9;0,1;0,04
274,008;1838,998;0,4542676;3,389214;0,9378856;0,0616637;40;40;1;1;0,03805579;0,9513946;0,9513946;-38,77826;0,5932096;2;4,1;1;9;0,1;0,04
