Time stamp;TotalDistance;DistanceWeightDistributionQuality;MeanSquareDistanceFromCenterOfMass;BBR;Effective group motion;ExpectedClusterSize;LargestAggregateSize;LargestAggregateSizeRatio;AggregateNumber;AverageSpeed;RescaledSpeed(AverageSpeed);RescaledSpeed(LargestClusterAverageSpeed);AverageOrientation;Order;Cohesion intensity;Alignement intensity;Separation intensity;Random movement intensity;Friction intensity;Max speed intensity
163,4981;1385,391;0,3998235;1,979097;0,6499991;0,09346017;20;39;0,975;2;0,039;0,9750001;0,9999998;41,36953;0,9213874;3;1,12;2;0;0,1;0,04
163,9982;1380,962;0,3992086;1,968144;0,6488528;0,09107716;20;39;0,975;2;0,039;0,975;0,9999997;45,11054;0,9252534;3;1,12;2;0;0,1;0,04
164,4983;1376,581;0,3985988;1,957334;0,6477082;0,09869521;20;39;0,975;2;0,039;0,975;0,9999997;41,60382;0,928768;3;1,12;2;0;0,1;0,04
164,9984;1372,385;0,3980126;1,946989;0,6465697;0,09767708;20;39;0,975;2;0,039;0,975;0,9999997;46,50991;0,9340236;3;1,12;2;0;0,1;0,04
165,4985;1368,003;0,3973987;1,936242;0,6446427;0,08897037;20;39;0,975;2;0,039;0,975;0,9999997;5,204381;0,9221365;3;1,12;2;0;0,1;0,04
165,9986;1363,481;0,396764;1,925247;0,6435392;0,1140855;20;39;0,975;2;0,039;0,9750001;0,9999997;20,81358;0,9245619;3;1,12;2;0;0,1;0,04
166,4987;1359,042;0,3961381;1,914518;0,6425719;0,1070878;20;39;0,975;2;0,039;0,975;0,9999997;18,87547;0,9276292;3;1,12;2;0;0,1;0,04
166,9989;1354,625;0,3955137;1,903879;0,6416479;0,08404219;20;39;0,975;2;0,039;0,975;0,9999997;35,78401;0,9308928;3;1,12;2;0;0,1;0,04
167,499;1350,34;0,3949062;1,893546;0,6407574;0,08433547;20;39;0,975;2;0,039;0,975;0,9999997;33,4501;0,9284652;3;1,12;2;0;0,1;0,04
167,9991;1346,066;0,3942981;1,883311;0,6399024;0,08512241;20;39;0,975;2;0,039;0,975;0,9999998;36,09788;0,9296021;3;1,12;2;0;0,1;0,04
168,4992;1341,841;0,3936952;1,873315;0,639102;0,1065487;20;39;0,975;2;0,039;0,975;0,9999997;33,01105;0,927066;3;1,12;2;0;0,1;0,04
168,9993;1337,713;0,3931047;1,863566;0,6383579;0,1043791;20;39;0,975;2;0,039;0,975;0,9999997;39,20779;0,9312528;3;1,12;2;0;0,1;0,04
169,4994;1333,566;0,3925095;1,853776;0,6376484;0,08791623;20;39;0,975;2;0,039;0,975;0,9999997;25,2758;0,9292165;3;1,12;2;0;0,1;0,04
169,9995;1329,337;0,3919008;1,843849;0,6369818;0,08842821;20;39;0,975;2;0,039;0,975;0,9999997;30,09632;0,9307868;3;1,12;2;0;0,1;0,04
170,4996;1325,296;0,3913178;1,834372;0,6363596;0,09866826;20;39;0,975;2;0,039;0,975;0,9999998;8,120561;0,9350324;3;1,12;2;0;0,1;0,04
170,9997;1321,216;0,3907269;1,824818;0,6357378;0,08768307;20;39;0,975;2;0,039;0,975;0,9999997;32,00943;0,9348399;3;1,12;2;0;0,1;0,04
171,4998;1317,073;0,3901254;1,815192;0,6351056;0,1000516;20;39;0,975;2;0,039;0,975;0,9999998;53,75447;0,9284836;3;1,12;2;0;0,1;0,04
171,9999;1312,897;0,3895175;1,805583;0,634481;0,1049843;20;39;0,975;2;0,039;0,975;0,9999997;27,23466;0,9287969;3;1,12;2;0;0,1;0,04
172,5;1308,539;0,3888807;1,795701;0,6338252;0,1223055;20;39;0,975;2;0,039;0,975;0,9999997;29,87166;0,9276762;3;1,12;2;0;0,1;0,04
173,0001;1304,117;0,3882327;1,785751;0,6331343;0,1205154;20;39;0,975;2;0,039;0,975;0,9999998;21,16365;0,9258127;3;1,12;2;0;0,1;0,04
173,5002;1299,608;0,38757;1,775623;0,6324147;0,1049667;20;39;0,975;2;0,039;0,975;0,9999997;38,77716;0,9199379;3;1,12;2;0;0,1;0,04
174,0004;1294,786;0,3868585;1,764846;0,6316723;0,1262743;20;39;0,975;2;0,039;0,975;0,9999997;38,67391;0,9101045;3;1,12;2;0;0,1;0,04
174,5005;1289,652;0,3860988;1,753428;0,6308985;0,09013748;20;39;0,975;2;0,039;0,975;0,9999997;33,9687;0,9103373;3;1,12;2;0;0,1;0,04
175,0006;1284,525;0,3853368;1,742113;0,6301121;0,09936327;20;39;0,975;2;0,03899999;0,9749998;0,9999998;37,15295;0,9119347;3;1,12;2;0;0,1;0,04
175,5007;1279,452;0,38458;1,730992;0,6293356;0,1083168;20;39;0,975;2;0,039;0,975;0,9999997;36,80656;0,9158822;3;1,12;2;0;0,1;0,04
176,0008;1274,287;0,3838071;1,719725;0,6285578;0,1280874;20;39;0,975;2;0,03899999;0,9749998;0,9999998;52,64317;0,9122922;3;1,12;2;0;0,1;0,04
176,5009;1268,909;0,382999;1,707943;0,627725;0,07901368;20;39;0,975;2;0,039;0,975;0,9999997;28,89994;0,9065003;3;1,12;2;0;0,1;0,04
177,001;1263,39;0,382166;1,695989;0,6268361;0,1004094;20;39;0,975;2;0,039;0,975;0,9999997;37,38639;0,9053518;3;1,12;2;0;0,1;0,04
177,5011;1257,876;0,3813309;1,684126;0,6259162;0,1044613;20;39;0,975;2;0,03899999;0,9749998;0,9999998;39,00153;0,9050171;3;1,12;2;0;0,1;0,04
178,0012;1252,2;0,3804674;1,672014;0,6249558;0,09774591;20;39;0,975;2;0,03899999;0,9749998;0,9999998;26,04133;0,9066302;3;1,12;2;0;0,1;0,04
178,5013;1246,578;0,3796087;1,659975;0,6239693;0,1071153;20;39;0,975;2;0,039;0,975;0,9999997;29,74798;0,9030207;3;1,12;2;0;0,1;0,04
179,0014;1240,844;0,3787295;1,647692;0,6229641;0,104266;20;39;0,975;2;0,03899999;0,9749998;0,9999997;29,41045;0,9046606;3;1,12;2;0;0,1;0,04
179,5015;1234,929;0,3778181;1,635116;0,6219022;0,1018837;20;39;0,975;2;0,03899999;0,9749998;0,9999998;34,47983;0,8986937;3;1,12;2;0;0,1;0,04
180,0016;1229;0,3769006;1,62254;0,6207495;0,1038534;20;39;0,975;2;0,03899999;0,9749998;0,9999997;36,51742;0,9003102;3;1,12;2;0;0,1;0,04
180,5017;1223,071;0,3759793;1,609947;0,619051;0,08862946;20;39;0,975;2;0,039;0,975;0,9999997;56,20161;0,8998567;3;1,12;2;0;0,1;0,04
181,0018;1217,11;0,3750485;1,597244;0,6164203;0,05708744;20;39;0,975;2;0,03899999;0,9749998;0,9999997;58,45525;0,9020059;3;1,12;2;0;0,1;0,04
181,502;1211,298;0,374137;1,584952;0,6138267;0,09121862;20;39;0,975;2;0,03899999;0,9749998;0,9999997;60,0636;0,9051339;3;1,12;2;0;0,1;0,04
182,0021;1205,459;0,3732174;1,572649;0,6105019;0,09464798;20;39;0,975;2;0,039;0,975;0,9999997;29,31402;0,9031451;3;1,12;2;0;0,1;0,04
182,5022;1199,62;0,3722939;1,560438;0,607106;0,09698331;20;39;0,975;2;0,03899999;0,9749998;0,9999997;29,71284;0,9071331;3;1,12;2;0;0,1;0,04
183,0023;1193,896;0,3713845;1,548475;0,6037968;0,08660199;20;39;0,975;2;0,03899999;0,9749998;0,9999997;20,96679;0,910679;3;1,12;2;0;0,1;0,04
183,5024;1188,16;0,3704691;1,536505;0,6000283;0,07739322;20;39;0,975;2;0,039;0,975;0,9999997;18,87454;0,9097362;3;1,12;2;0;0,1;0,04
184,0025;1182,401;0,3695461;1,524603;0,5961215;0,09507282;20;39;0,975;2;0,03899999;0,9749998;0,9999997;27,21804;0,9110373;3;1,12;2;0;0,1;0,04
184,5026;1176,769;0,3686393;1,513008;0,5923654;0,1165823;20;39;0,975;2;0,03899999;0,9749998;0,9999997;30,51058;0,9127187;3;1,12;2;0;0,1;0,04
185,0027;1171,326;0,3677593;1,501814;0,5887838;0,1256055;20;39;0,975;2;0,03899999;0,9749998;0,9999997;31,40672;0,9178168;3;1,12;2;0;0,1;0,04
185,5028;1166,002;0,3668952;1,490878;0,5853891;0,1410944;20;39;0,975;2;0,03899999;0,9749998;0,9999997;25,15563;0,9121089;3;1,12;2;0;0,1;0,04
186,0029;1160,618;0,3660176;1,479829;0,5821818;0,1300623;20;39;0,975;2;0,03899999;0,9749998;0,9999997;22,20648;0,9126522;3;1,12;2;0;0,1;0,04
186,503;1155,3;0,3651473;1,46899;0,5789763;0,1411926;20;39;0,975;2;0,03899999;0,9749998;0,9999998;16,20241;0,9143221;3;1,12;2;0;0,1;0,04
187,0031;1150,223;0,3643128;1,458688;0,5758396;0,1383987;20;39;0,975;2;0,03899999;0,9749998;0,9999997;18,17136;0,9119921;3;1,12;2;0;0,1;0,04
187,5032;1144,663;0,363395;1,447478;0,572612;0,1455722;20;39;0,975;2;0,03899999;0,9749998;0,9999997;8,655517;0,9129637;3;1,12;2;0;0,1;0,04
188,0033;1139,151;0,3624814;1,436355;0,5691078;0,1615776;20;39;0,975;2;0,03899999;0,9749998;0,9999998;25,31524;0,9085326;3;1,12;2;0;0,1;0,04
188,5034;1133,435;0,36153;1,424834;0,5654969;0,1355457;20;39;0,975;2;0,03899999;0,9749998;0,9999998;21,32454;0,9014146;3;1,12;2;0;0,1;0,04
189,0036;1127,388;0,3605188;1,41277;0,5620128;0,1286251;20;39;0,975;2;0,03899999;0,9749998;0,9999997;21,25999;0,8965009;3;1,12;2;0;0,1;0,04
189,5037;1121,145;0,3594696;1,400353;0,5583299;0,1326143;20;39;0,975;2;0,03899999;0,9749998;0,9999997;21,97852;0,8910335;3;1,12;2;0;0,1;0,04
190,0038;1114,708;0,3583824;1,38767;0,5548124;0,1167515;20;39;0,975;2;0,03899999;0,9749998;0,9999997;26,8806;0,8885852;3;1,12;2;0;0,1;0,04
190,5039;1108,148;0,3572691;1,374914;0,551441;0,1280814;20;39;0,975;2;0,03899999;0,9749998;0,9999998;32,49909;0,8929697;3;1,12;2;0;0,1;0,04
191,004;1101,657;0,3561614;1,362304;0,5482221;0,1145024;20;39;0,975;2;0,03899999;0,9749998;0,9999997;34,72453;0,8937771;3;1,12;2;0;0,1;0,04
191,5041;1095,29;0,3550692;1,349953;0,5451655;0,1123925;20;39;0,975;2;0,03899999;0,9749998;0,9999998;22,55271;0,8966283;3;1,12;2;0;0,1;0,04
192,0042;1089,047;0,353993;1,337879;0,5422677;0,1122093;20;39;0,975;2;0,03899999;0,9749998;0,9999997;25,30544;0,9029662;3;1,12;2;0;0,1;0,04
192,5043;1083,022;0,3529492;1,326242;0,5395392;0,1278442;20;39;0,975;2;0,03899999;0,9749998;0,9999997;22,91313;0,9060036;3;1,12;2;0;0,1;0,04
193,0044;1076,739;0,3518558;1,314223;0,5370239;0,1279009;20;39;0,975;2;0,03899999;0,9749998;0,9999997;22,94549;0,8990346;3;1,12;2;0;0,1;0,04
193,5045;1070,521;0,3507674;1,302393;0,5346164;0,1300961;20;39;0,975;2;0,03899999;0,9749998;0,9999997;21,70409;0,9001228;3;1,12;2;0;0,1;0,04
194,0046;1064,332;0,349679;1,290647;0,5322085;0,1213794;20;39;0,975;2;0,03899999;0,9749998;0,9999997;12,89691;0,8978661;3;1,12;2;0;0,1;0,04
194,5047;1057,917;0,3485453;1,278645;0,5294853;0,1268169;20;39;0,975;2;0,03899999;0,9749998;0,9999998;19,69812;0,8941633;3;1,12;2;0;0,1;0,04
195,0048;1051,156;0,3473437;1,26622;0,5268887;0,1081753;20;39;0,975;2;0,03899999;0,9749998;0,9999997;21,94729;0,8865679;3;1,12;2;0;0,1;0,04
195,5049;1043,99;0,3460627;1,253286;0,5240909;0,1025466;20;39;0,975;2;0,03899999;0,9749998;0,9999998;18,00052;0,8848952;3;1,12;2;0;0,1;0,04
196,0051;1037,078;0,3448202;1,240877;0,5212874;0,1202676;20;39;0,975;2;0,03899999;0,9749998;0,9999997;25,12094;0,8951715;3;1,12;2;0;0,1;0,04
196,5052;1030,366;0,3436069;1,228818;0,5183365;0,111198;20;39;0,975;2;0,03899999;0,9749998;0,9999997;22,36804;0,8976932;3;1,12;2;0;0,1;0,04
197,0053;1023,638;0,3423834;1,216819;0,5153723;0,1223707;20;39;0,975;2;0,03899999;0,9749998;0,9999997;23,03045;0,8979799;3;1,12;2;0;0,1;0,04
197,5054;1016,928;0,341157;1,20495;0,5122568;0,1211027;20;39;0,975;2;0,03899999;0,9749998;0,9999997;12,2793;0,8951132;3;1,12;2;0;0,1;0,04
198,0055;1010,39;0,3399549;1,193447;0,509234;0,1363528;20;39;0,975;2;0,03899999;0,9749998;0,9999997;20,63759;0,9007326;3;1,12;2;0;0,1;0,04
198,5056;1003,89;0,3387534;1,18207;0,5061126;0,135996;20;39;0,975;2;0,03899999;0,9749998;0,9999997;21,77369;0,8993416;3;1,12;2;0;0,1;0,04
199,0057;997,1992;0,3375101;1,170548;0,5029961;0,1341486;20;39;0,975;2;0,03899999;0,9749998;0,9999997;19,87499;0,8965076;3;1,12;2;0;0,1;0,04
199,5058;990,5472;0,3362668;1,15918;0,5000413;0,1238464;20;39;0,975;2;0,03899999;0,9749998;0,9999997;19,18427;0,9033484;3;1,12;2;0;0,1;0,04
200,0059;984,1346;0,3350616;1,148209;0,4972146;0,1263009;20;39;0,975;2;0,03899999;0,9749998;0,9999997;26,82794;0,9036649;3;1,12;2;0;0,1;0,04
200,506;977,7036;0,3338462;1,137266;0,4944922;0,1166929;20;39;0,975;2;0,03899999;0,9749998;0,9999997;21,54773;0,9055361;3;1,12;2;0;0,1;0,04
201,0061;971,4462;0,3326573;1,126649;0,4917471;0,1192809;20;39;0,975;2;0,03899999;0,9749998;0,9999997;23,07776;0,9106496;3;1,12;2;0;0,1;0,04
201,5062;965,4279;0,3315078;1,116403;0,4890073;0,1320903;20;39;0,975;2;0,03899999;0,9749998;0,9999997;27,70617;0,9126829;3;1,12;2;0;0,1;0,04
202,0063;959,6525;0,3303989;1,106483;0,4864067;0,1437448;20;39;0,975;2;0,03899999;0,9749998;0,9999998;21,33883;0,9114441;3;1,12;2;0;0,1;0,04
202,5064;953,8755;0,3292843;1,096566;0,4837971;0,1460928;20;39;0,975;2;0,03899999;0,9749998;0,9999997;26,61619;0,9127666;3;1,12;2;0;0,1;0,04
203,0065;948,2465;0,3281932;1,086845;0,4813524;0,147609;20;39;0,975;2;0,03899999;0,9749998;0,9999998;18,11068;0,9119312;3;1,12;2;0;0,1;0,04
203,5067;942,6671;0,3271063;1,077139;0,4789499;0,1386882;20;39;0,975;2;0,03899999;0,9749998;0,9999998;6,355278;0,9126652;3;1,12;2;0;0,1;0,04
204,0068;937,2678;0,3260491;1,067725;0,4767126;0,1405614;20;39;0,975;2;0,03899999;0,9749998;0,9999998;5,454247;0,9175646;3;1,12;2;0;0,1;0,04
204,5069;932,072;0,3250273;1,058693;0,4746647;0,1485402;20;39;0,975;2;0,03899999;0,9749998;0,9999998;15,90045;0,9200683;3;1,12;2;0;0,1;0,04
205,007;926,97;0,3240193;1,049872;0,4727799;0,1637737;20;39;0,975;2;0,03899999;0,9749998;0,9999997;11,58652;0,9226449;3;1,12;2;0;0,1;0,04
205,5071;921,9375;0,3230205;1,041246;0,471007;0,1761197;20;39;0,975;2;0,03899999;0,9749998;0,9999998;11,30602;0,9235364;3;1,12;2;0;0,1;0,04
206,0072;917,068;0,3220499;1,03288;0,4691376;0,1701228;20;39;0,975;2;0,03899999;0,9749998;0,9999997;12,08024;0,9294923;3;1,12;2;0;0,1;0,04
206,5073;912,4543;0,3211266;1,024928;0,4672447;0,1860848;20;39;0,975;2;0,03899999;0,9749998;0,9999997;8,115914;0,9330313;3;1,12;2;0;0,1;0,04
207,0074;908,0425;0,3202399;1,017325;0,4652139;0,1924826;20;39;0,975;2;0,03899999;0,9749998;0,9999997;8,287171;0,9358209;3;1,12;2;0;0,1;0,04
207,5075;903,6105;0,3193458;1,009801;0,4632592;0,2244174;20;39;0,975;2;0,03899999;0,9749998;0,9999997;10,00939;0,9305001;3;1,12;2;0;0,1;0,04
208,0076;898,7975;0,3183708;1,001804;0,4607345;0,1941849;20;39;0,975;2;0,03899999;0,9749998;0,9999997;5,359612;0,9252617;3;1,12;2;0;0,1;0,04
208,5077;893,8987;0,3173741;0,993755;0,4580224;0,1786984;20;39;0,975;2;0,03899999;0,9749998;0,9999997;6,56194;0,9276101;3;1,12;2;0;0,1;0,04
209,0078;889,2687;0,3164282;0,9861397;0,4555064;0,1693669;20;39;0,975;2;0,03899999;0,9749998;0,9999997;5,015921;0,9302476;3;1,12;2;0;0,1;0,04
209,5079;884,4564;0,3154406;0,9782408;0,4530866;0,1859418;20;39;0,975;2;0,03899999;0,9749998;0,9999997;12,34159;0,9280545;3;1,12;2;0;0,1;0,04
210,008;879,7726;0,3144752;0,9705355;0,4508455;0,181759;20;39;0,975;2;0,03899999;0,9749998;0,9999998;8,938274;0,926975;3;1,12;2;0;0,1;0,04
210,5081;874,9585;0,3134792;0,9627045;0,448688;0,175788;20;39;0,975;2;0,03899999;0,9749998;0,9999997;16,15734;0,9229722;3;1,12;2;0;0,1;0,04
211,0083;870,2;0,31249;0,9549816;0,4467599;0,2003786;20;39;0,975;2;0,03899999;0,9749998;0,9999997;12,61156;0,925701;3;1,12;2;0;0,1;0,04
211,5084;865,1337;0,3114323;0,9467095;0,4446837;0,1765157;20;39;0,975;2;0,03899999;0,9749998;0,9999997;16,47978;0,921369;3;1,12;2;0;0,1;0,04
212,0085;860,2236;0,3104023;0,9386288;0,4425534;0,1920929;20;39;0,975;2;0,03899999;0,9749998;0,9999997;7,31605;0,9185476;3;1,12;2;0;0,1;0,04
212,5086;855,3631;0,3093781;0,9305708;0,4405777;0,2025768;20;39;0,975;2;0,03899999;0,9749998;0,9999997;7,030129;0,9192404;3;1,12;2;0;0,1;0,04
213,0087;850,5331;0,3083564;0,9226059;0,4392692;0,2103483;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,936748;0,9223201;3;1,12;2;0;0,1;0,04
213,5088;845,7939;0,3073488;0,9147862;0,4380999;0,2167457;20;39;0,975;2;0,03899999;0,9749998;0,9999997;2,357659;0,9226554;3;1,12;2;0;0,1;0,04
214,0089;841,3115;0,3063921;0,9073364;0,4370556;0,2282154;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,07663;0,9284344;3;1,12;2;0;0,1;0,04
214,509;836,9466;0,3054565;0,9000629;0,4361234;0,2325655;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-3,320897;0,9269435;3;1,12;2;0;0,1;0,04
215,0091;832,5836;0,3045175;0,8928214;0,4352949;0,2288165;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-1,90457;0,929055;3;1,12;2;0;0,1;0,04
215,5092;828,4211;0,3036183;0,8858938;0,4345466;0,2490897;20;39;0,975;2;0,03899999;0,9749998;0,9999998;1,339365;0,9328564;3;1,12;2;0;0,1;0,04
216,0093;824,3691;0,3027391;0,8791653;0,4335433;0,2554982;20;39;0,975;2;0,03899999;0,9749998;0,9999997;2,156862;0,9336923;3;1,12;2;0;0,1;0,04
216,5094;820,3915;0,3018733;0,8725612;0,4325973;0,2328098;20;39;0,975;2;0,03899999;0,9749998;0,9999998;0,3650452;0,9344141;3;1,12;2;0;0,1;0,04
217,0095;816,3263;0,3009852;0,8658551;0,4317516;0,2313379;20;39;0,975;2;0,03899999;0,9749998;0,9999997;8,319217;0,9308794;3;1,12;2;0;0,1;0,04
217,5096;812,2526;0,3000914;0,8591504;0,431011;0,2351747;20;39;0,975;2;0,03899999;0,9749998;0,9999997;6,792127;0,9302667;3;1,12;2;0;0,1;0,04
218,0098;808,2427;0,2992085;0,8525033;0,4303516;0,2157784;20;39;0,975;2;0,03899999;0,9749998;0,9999997;6,277503;0,9323903;3;1,12;2;0;0,1;0,04
218,5099;804,2607;0,2983285;0,8459529;0,4294881;0,2413459;20;39;0,975;2;0,03899999;0,9749998;0,9999997;3,70109;0,9317192;3;1,12;2;0;0,1;0,04
219,01;800,2655;0,2974417;0,8394309;0,4284559;0,2369208;20;39;0,975;2;0,03899999;0,9749998;0,9999998;10,69126;0,9324543;3;1,12;2;0;0,1;0,04
219,5101;796,3934;0,2965799;0,8331357;0,4274544;0,2153781;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,481365;0,9317476;3;1,12;2;0;0,1;0,04
220,0102;792,2176;0,295646;0,8264073;0,4262769;0,2248766;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,705828;0,9334324;3;1,12;2;0;0,1;0,04
220,5103;788,3081;0,2947687;0,820134;0,4252555;0,2569028;20;39;0,975;2;0,03899999;0,9749998;0,9999998;2,305735;0,9339511;3;1,12;2;0;0,1;0,04
221,0104;784,3037;0,2938668;0,8137659;0,4243473;0,2320109;20;39;0,975;2;0,03899999;0,9749998;0,9999997;4,293645;0,9323419;3;1,12;2;0;0,1;0,04
221,5105;780,2933;0,2929599;0,8074347;0,4235468;0,2384702;20;39;0,975;2;0,03899999;0,9749998;0,9999997;2,923699;0,9335683;3;1,12;2;0;0,1;0,04
222,0106;776,4097;0,2920782;0,8013142;0,4227864;0,236929;20;39;0,975;2;0,03899999;0,9749998;0,9999997;0,1063555;0,9368142;3;1,12;2;0;0,1;0,04
222,5107;772,6237;0,2912152;0,7953476;0,4218424;0,2380953;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,521591;0,9372134;3;1,12;2;0;0,1;0,04
223,0108;769,0561;0,2903999;0,7896786;0,4209872;0,2581001;20;39;0,975;2;0,03899999;0,9749998;0,9999997;2,074446;0,9412667;3;1,12;2;0;0,1;0,04
223,5109;765,8606;0,2896667;0,7845463;0,4202622;0,2827561;20;39;0,975;2;0,03899999;0,9749998;0,9999998;5,466811;0,9436427;3;1,12;2;0;0,1;0,04
224,011;762,6405;0,2889258;0,7793319;0,4195825;0,2890652;20;39;0,975;2;0,03899999;0,9749998;0,9999997;3,549997;0,9451218;3;1,12;2;0;0,1;0,04
224,5111;759,7024;0,2882478;0,7745374;0,4190052;0,2957584;20;39;0,975;2;0,03899999;0,9749998;0,9999997;6,933217;0,9469767;3;1,12;2;0;0,1;0,04
225,0112;756,7885;0,2875733;0,7698017;0,4182896;0,2927987;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,64105;0,9463378;3;1,12;2;0;0,1;0,04
225,5114;753,9601;0,2869166;0,765219;0,417493;0,2871783;20;39;0,975;2;0,03899999;0,9749998;0,9999997;3,234618;0,9484951;3;1,12;2;0;0,1;0,04
226,0115;751,2042;0,2862753;0,7607746;0,4167808;0,2874026;20;39;0,975;2;0,03899999;0,9749998;0,9999998;2,01204;0,9485661;3;1,12;2;0;0,1;0,04
226,5116;748,5223;0,2856494;0,7564462;0,4161547;0,3026233;20;39;0,975;2;0,03899999;0,9749998;0,9999998;5,771723;0,9500268;3;1,12;2;0;0,1;0,04
227,0117;745,9324;0,2850434;0,7522683;0,4156048;0,3170071;20;39;0,975;2;0,03899999;0,9749998;0,9999997;11,983;0,9502919;3;1,12;2;0;0,1;0,04
227,5118;743,2455;0,2844131;0,7479573;0,4151211;0,325041;20;39;0,975;2;0,03899999;0,9749998;0,9999997;12,56154;0,9443383;3;1,12;2;0;0,1;0,04
228,0119;740,4705;0,2837605;0,7434605;0,4145243;0,2628278;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-14,83324;0,9394159;3;1,12;2;0;0,1;0,04
228,512;737,8216;0,2831355;0,7391517;0,4138038;0,2367641;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-12,98214;0,9397612;3;1,12;2;0;0,1;0,04
229,0121;735,0034;0,2824695;0,7345397;0,4131154;0,2552259;20;39;0,975;2;0,03899999;0,9749998;0,9999997;0,3332351;0,9352432;3;1,12;2;0;0,1;0,04
229,5122;732,0942;0,2817792;0,7298025;0,412402;0,224347;20;39;0,975;2;0,03899999;0,9749998;0,9999997;4,893347;0,9334885;3;1,12;2;0;0,1;0,04
230,0123;729,2748;0,2811089;0,7251704;0,4117659;0,2163017;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,211361;0,9346831;3;1,12;2;0;0,1;0,04
230,5124;726,593;0,2804691;0,7207012;0,4112194;0,2161407;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-3,163883;0,931383;3;1,12;2;0;0,1;0,04
231,0125;723,7675;0,2797938;0,7159425;0,4107111;0,2523739;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-3,44979;0,9347956;3;1,12;2;0;0,1;0,04
231,5126;721,1251;0,2791601;0,7115158;0,4102805;0,2677398;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-6,224967;0,9348521;3;1,12;2;0;0,1;0,04
232,0127;718,4999;0,2785289;0,707126;0,4099064;0,2859316;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-5,704236;0,9367305;3;1,12;2;0;0,1;0,04
232,5128;715,9811;0,2779218;0,7029332;0,4095838;0,3005778;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-9,555516;0,9400585;3;1,12;2;0;0,1;0,04
233,013;713,5626;0,2773374;0,6989251;0,4093072;0,3196881;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-2,678277;0,9404663;3;1,12;2;0;0,1;0,04
233,5131;711,1699;0,2767578;0,6949857;0,4090734;0,3115465;20;39;0,975;2;0,03899999;0,9749998;0,9999997;3,216253;0,9400501;3;1,12;2;0;0,1;0,04
234,0132;708,6959;0,2761571;0,6909754;0,4087009;0,2819617;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-1,878308;0,9384605;3;1,12;2;0;0,1;0,04
234,5133;706,2242;0,2755554;0,6870248;0,4081821;0,2757025;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-2,785944;0,9413285;3;1,12;2;0;0,1;0,04
235,0134;703,6943;0,2749382;0,6830903;0,4077193;0,2579814;20;39;0,975;2;0,03899999;0,9749998;0,9999998;3,738173;0,9419944;3;1,12;2;0;0,1;0,04
235,5135;701,0775;0,2742979;0,6790619;0,4073175;0,2489854;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-0,1441813;0,937815;3;1,12;2;0;0,1;0,04
236,0136;698,5605;0,2736804;0,6751514;0,4069643;0,2310012;20;39;0,975;2;0,03899999;0,9749998;0,9999997;0,09888658;0,9389228;3;1,12;2;0;0,1;0,04
236,5137;696,1104;0,2730781;0,6713763;0,4066542;0,2436926;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,906136;0,9403758;3;1,12;2;0;0,1;0,04
237,0138;693,7703;0,2725009;0,667797;0,406387;0,2065238;20;39;0,975;2;0,03899999;0,9749998;0,9999997;1,776077;0,9408334;3;1,12;2;0;0,1;0,04
237,5139;691,3419;0,271901;0,6641192;0,4061299;0,2104642;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-5,527308;0,9435755;3;1,12;2;0;0,1;0,04
238,014;688,8471;0,2712825;0,660459;0,4059068;0,2136041;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-13,9495;0,9405958;3;1,12;2;0;0,1;0,04
238,5141;686,1878;0,2706226;0,6566077;0,4057063;0,2142771;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-5,028955;0,9390766;3;1,12;2;0;0,1;0,04
239,0142;683,4336;0,2699364;0,6526562;0,4055278;0,1764856;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-4,656254;0,936951;3;1,12;2;0;0,1;0,04
239,5143;680,72;0,2692583;0,6487542;0,4053649;0,1717734;20;39;0,975;2;0,03899999;0,9749998;0,9999997;-1,113956;0,9339442;3;1,12;2;0;0,1;0,04
240,0145;678,088;0,2685992;0,6449339;0,40521;0,1278659;20;39;0,975;2;0,03899999;0,9749998;0,9999998;-3,589804;0,9364441;3;1,12;2;0;0,1;0,04
